,Ts,is,ip,mp,iref,far,zt,zc1,zc2,zc3,fp,pa,symbol,bool,date
1554,45:007:428:546,90633,1801599,114.82,114.71,114.83,N,2,0,2,1.0,0.0009589399354894904,26,0,1
1555,45:007:897:786,18395,196422,25.66,25.64,25.75,N,0,0,0,1.0,0.0007800312012480333,429,0,1
1556,45:008:768:136,-688,537710,154.57,154.58,154.51,N,115,0,4,1.0,6.469142191757876e-05,60,1,1
1557,45:008:893:667,6802,90803,21.53,21.5,21.54,N,0,0,0,1.0,0.0013953488372093553,159,0,1
1558,45:009:043:948,5721,73509,27.86,27.84,27.95,N,0,0,0,1.0,0.0007183908045976859,459,0,1
1559,45:009:185:757,21133,277755,45.9,45.89,45.92,N,3,0,3,1.0,0.000217912399215472,539,0,1
1560,45:009:306:604,28007,1040129,117.88,117.83,117.91,N,8,0,8,1.0,0.0004243401510650697,421,0,1
1561,45:009:378:108,-6417,242837,57.21,57.24,57.1,N,0,0,0,1.0,0.0005241090146750723,501,1,1
1562,45:009:520:356,-49733,3029096,303.85,304.04,303.82,N,4,1,3,1.0,0.0006249177739771007,333,1,1
1563,45:009:961:070,-5573,164216,84.06,84.11,83.98,N,1,0,1,1.0,0.0005944596361906688,360,1,1
1564,45:010:012:314,6573,45928,19.69,19.68,19.72,N,11,0,11,1.0,0.0005081300813008924,451,0,1
1565,45:010:108:301,11567,138557,10.96,10.96,11.0,N,0,0,0,1.0,0.0,92,0,1
1566,45:010:259:103,28119,345230,17.34,17.33,17.38,N,0,0,0,1.0,0.0005770340450087458,374,0,1
1567,45:010:444:372,5035,171429,20.22,20.21,20.26,N,2,0,2,1.0,0.0004948045522017818,526,0,1
1568,45:010:611:856,6030,78108,83.39,83.33,83.39,N,12,0,12,1.0,0.0007200288011520733,120,0,1
1569,45:010:874:922,-17338,110999,93.6,93.61,93.42,N,0,0,0,1.0,0.00010682619378277017,90,1,1
1570,45:011:273:076,5945,43888,41.79,41.7,42.02,N,0,0,0,1.0,0.002158273381294875,194,0,1
1571,45:011:819:835,-12275,145864,148.25,148.25,148.02,N,0,0,0,1.0,0.0,166,1,1
1572,45:011:904:862,-67921,1055744,164.27,164.36,164.27,N,40,12,11,1.0,0.0005475784862497164,398,1,1
1573,45:012:498:378,10890,145023,16.11,16.1,16.16,N,0,0,0,1.0,0.0006211180124222367,264,0,1
1574,45:013:157:980,-28908,458097,66.87,66.99,66.84,N,105,15,88,1.0,0.0017913121361395783,126,1,1
1575,45:013:256:841,5087,117125,47.3,47.3,47.34,N,186,15,6,1.0,0.0,83,0,1
1576,45:013:694:559,16576,228553,37.66,37.62,37.77,N,0,0,0,1.0,0.0010632642211589353,219,0,1
1577,45:017:013:860,-13073,138366,19.08,19.09,19.05,N,0,0,0,1.0,0.0005238344683080966,444,1,1
1578,45:017:366:103,10558,96977,43.4,43.35,43.4,N,2,0,2,1.0,0.0011534025374855168,174,0,1
1579,45:017:510:947,6446,146457,37.0,36.97,37.01,N,0,0,0,1.0,0.0008114687584528304,480,0,1
1580,45:017:610:945,19696,290888,7.14,7.12,7.17,N,0,0,0,1.0,0.002808988764044884,281,0,1
1581,45:017:713:492,29182,285144,10.25,10.21,10.25,N,4,0,4,1.0,0.00391772771792352,503,0,1
1582,45:018:111:098,-19476,347241,23.46,23.52,23.4,N,0,0,0,1.0,0.002551020408163211,57,1,1
1583,45:018:388:721,5645,63301,71.03,70.73,71.03,N,1,0,1,1.0,0.004241481690937327,427,0,1
1584,45:018:768:587,-1860,255719,89.12,89.16,89.08,N,46,2,43,1.0,0.0004486316733960525,390,1,1
1585,45:019:511:931,133731,1847381,55.75,55.73,55.87,N,0,0,0,1.0,0.00035887313834565097,158,0,1
1586,45:019:854:730,-24673,2477093,216.55,216.58,216.55,N,5,0,5,1.0,0.00013851694523963956,177,1,1
1587,45:020:417:198,6936,131417,105.28,105.08,105.58,N,1,0,1,1.0,0.001903311762466719,115,0,1
1588,45:020:856:585,23389,107788,8.0,8.0,8.09,N,0,0,0,1.0,0.0,48,0,1
1589,45:021:657:135,34521,861949,71.31,71.24,71.47,N,1,0,1,1.0,0.0009825940482875827,332,0,1
1590,45:022:263:793,16373,174587,17.01,16.99,17.05,N,0,0,0,1.0,0.0011771630370808197,326,0,1
1591,45:026:195:497,-8684,461326,69.15,69.19,69.15,N,45,1,43,1.0,0.0005781182251769337,559,1,1
1592,45:026:405:280,-3787,38447,55.07,55.07,54.99,N,0,0,0,1.0,0.0,313,1,1
1593,45:027:276:322,-271084,3362017,47.19,47.22,47.17,N,0,0,0,1.0,0.0006353240152478005,106,1,1
1594,45:027:498:988,26282,479464,187.74,187.63,187.93,N,12,0,5,1.0,0.0005862601929329726,364,0,1
1595,45:028:149:610,-9046,269831,243.92,244.11,243.74,N,0,0,0,1.0,0.0007783376346730004,547,1,1
1596,45:029:289:814,40530,340311,5.2,5.17,5.24,N,0,0,0,1.0,0.005802707930367553,545,0,1
1597,45:030:465:121,-70968,1983747,79.27,79.31,79.26,N,57,9,47,1.0,0.0005043500189132045,45,1,1
1598,45:031:470:716,-33208,402009,81.3,81.33,81.12,N,0,0,0,1.0,0.00036886757654003613,325,1,1
1599,45:032:573:789,3013,482821,62.18,62.16,62.21,N,276,14,98,1.0,0.00032175032175037205,373,0,1
1600,45:033:220:830,9353,138904,64.49,64.47,64.61,N,0,0,0,1.0,0.00031022180859308237,206,0,1
1601,45:033:741:334,-9364,56540,21.47,21.53,21.43,N,0,0,0,1.0,0.0027868091035765106,252,1,1
1602,45:033:889:999,19243,224466,8.73,8.73,8.77,N,0,0,0,1.0,0.0,494,0,1
1603,45:034:104:293,-67188,153170,7.19,7.25,7.19,N,0,0,0,1.0,0.008275862068965464,336,1,1
1604,45:035:033:661,10756,95984,22.82,22.76,22.93,N,3,0,3,1.0,0.002636203866432281,61,0,1
1605,45:035:394:037,-2269,72399,83.13,83.17,82.8,N,0,0,0,1.0,0.00048094264758935014,496,1,1
1606,45:035:454:205,15911,148602,6.36,6.34,6.4,N,0,0,0,1.0,0.0031545741324921863,201,0,1
1607,45:035:558:743,6393,57014,21.0,20.98,21.09,N,0,0,0,1.0,0.0009532888465204754,122,0,1
1608,45:035:804:616,21472,134678,11.25,11.23,11.27,N,0,0,0,1.0,0.0017809439002671036,465,0,1
1609,45:036:138:527,-9530,255211,17.69,17.7,17.66,N,0,0,0,1.0,0.000564971751412317,224,1,1
1610,45:036:272:747,12012,53211,12.29,12.22,12.29,N,0,0,0,1.0,0.005728314238952414,262,0,1
1611,45:036:537:301,-5633,49596,63.08,63.2,62.88,N,0,0,0,1.0,0.0018987341772152618,127,1,1
1612,45:036:825:482,-3952,87203,34.59,34.61,34.54,N,98,0,0,1.0,0.0005778676683038434,487,1,1
1613,45:037:014:962,4810,98652,44.98,44.94,45.07,N,0,0,0,1.0,0.0008900756564307777,382,0,1
1614,45:037:121:324,6077,89755,83.71,83.64,83.74,N,38,15,14,1.0,0.0008369201339071398,168,0,1
1615,45:037:645:228,-5863,91911,25.49,25.5,25.39,N,0,0,0,1.0,0.00039215686274515933,222,1,1
1616,45:037:745:900,-10839,31102,47.45,47.46,45.17,N,0,0,0,1.0,0.00021070375052671745,160,1,1
1617,45:037:797:047,33931,325434,27.84,27.8,27.84,N,0,0,0,1.0,0.0014388489208632786,467,0,1
1618,45:038:956:871,19063,56457,7.21,7.21,7.29,N,0,0,0,1.0,0.0,95,0,1
1619,45:039:185:776,2138,37245,106.21,106.17,107.0,N,0,0,0,1.0,0.00037675426203251426,197,0,1
1620,45:044:698:432,-210412,1853852,22.22,22.25,22.21,N,0,0,0,1.0,0.0013483146067416242,323,1,1
1621,45:044:837:475,-7261,73327,14.2,14.23,14.13,N,0,0,0,1.0,0.0021082220660577048,22,1,1
1622,45:048:517:608,17553,136888,12.45,12.42,12.47,N,0,0,0,1.0,0.0024154589371980163,101,0,1
1623,45:051:925:260,7674,90620,17.82,17.76,17.85,N,0,0,0,1.0,0.003378378378378306,244,0,1
1624,45:052:663:626,-12526,242679,31.91,31.94,31.85,N,0,0,0,1.0,0.0009392611145898915,44,1,1
1625,45:054:781:981,7769,230330,127.25,127.06,127.57,N,3,0,3,1.0,0.0014953565244766073,527,0,1
1626,45:055:675:414,-196187,6969486,168.75,168.91,168.75,N,2,0,2,1.0,0.0009472500148007613,1,1,1
1627,45:055:771:568,-10644,73901,163.75,163.98,163.75,N,12,0,0,1.0,0.0014026100743992547,23,1,1
1628,45:055:936:696,-78857,921112,59.98,59.99,59.95,N,0,0,0,1.0,0.00016669444907493108,212,1,1
1629,45:055:986:464,6333,179555,142.3,142.22,142.34,N,2,0,2,1.0,0.0005625087891999191,289,0,1
1630,45:056:070:388,3884,122487,44.83,44.79,44.85,N,3,0,3,1.0,0.0008930564858227092,342,0,1
1631,45:057:977:026,6802,90803,21.53,21.5,21.54,N,0,0,0,1.0,0.0013953488372093553,159,0,1
1632,45:058:078:729,5721,73509,27.86,27.84,27.95,N,0,0,0,1.0,0.0007183908045976859,459,0,1
1633,45:058:176:227,-1230,537810,154.57,154.59,154.52,N,115,0,4,1.0,0.00012937447441626387,60,1,1
1634,45:058:845:167,-49733,3029096,303.85,304.04,303.82,N,4,1,3,1.0,0.0006249177739771007,333,1,1
1635,45:059:880:185,3935,34890,58.76,58.64,59.12,N,0,0,0,1.0,0.002046384720327378,205,0,1
1636,45:059:930:343,28119,345230,17.34,17.33,17.38,N,0,0,0,1.0,0.0005770340450087458,374,0,1
1637,45:060:076:668,11567,138557,10.96,10.96,11.0,N,0,0,0,1.0,0.0,92,0,1
1638,45:060:238:087,5035,171429,20.22,20.21,20.26,N,2,0,2,1.0,0.0004948045522017818,526,0,1
1639,45:061:113:742,-3785,70738,82.01,82.07,81.91,N,0,0,0,1.0,0.000731083221639918,521,1,1
1640,45:061:558:427,4232,29650,86.9,86.81,87.0,N,0,0,0,1.0,0.001036746918557809,452,0,1
1641,45:062:028:691,5945,43888,41.79,41.7,42.02,N,0,0,0,1.0,0.002158273381294875,194,0,1
1642,45:063:069:736,10890,145023,16.11,16.1,16.16,N,0,0,0,1.0,0.0006211180124222367,264,0,1
1643,45:066:651:370,-13073,138366,19.08,19.09,19.05,N,0,0,0,1.0,0.0005238344683080966,444,1,1
1644,45:067:153:814,20834,89761,393.0,392.91,394.95,N,0,0,0,1.0,0.0002290600900969051,129,0,1
1645,45:067:297:848,19696,290888,7.14,7.12,7.17,N,0,0,0,1.0,0.002808988764044884,281,0,1
1646,45:067:959:566,-17458,349259,23.46,23.52,23.4,N,0,0,0,1.0,0.002551020408163211,57,1,1
1647,45:068:010:350,7229,69508,98.27,98.16,98.47,N,0,0,0,1.0,0.0011206193969030098,407,0,1
1648,45:068:208:462,5095,124695,28.07,28.05,28.15,N,0,0,0,1.0,0.0007130124777183449,441,0,1
1649,45:068:343:271,5645,63301,71.03,70.73,71.03,N,1,0,1,1.0,0.004241481690937327,427,0,1
1650,45:068:471:529,17608,77772,19.5,19.48,19.53,N,0,0,0,1.0,0.0010266940451745161,406,0,1
1651,45:069:615:383,-1447,114338,173.17,173.23,172.93,N,0,0,0,1.0,0.00034636033019686127,319,1,1
1652,45:070:488:430,-24673,2477093,216.55,216.58,216.55,N,5,0,5,1.0,0.00013851694523963956,177,1,1
1653,45:070:653:600,-16022,130868,25.88,25.99,25.83,N,0,0,0,1.0,0.004232397075798362,337,1,1
1654,45:071:294:073,7903,46421,41.08,41.04,41.08,N,12,0,12,1.0,0.0009746588693956907,253,0,1
1655,45:071:610:797,23289,107888,8.0,8.0,8.09,N,0,0,0,1.0,0.0,48,0,1
1656,45:072:565:228,16373,174587,17.01,16.99,17.05,N,0,0,0,1.0,0.0011771630370808197,326,0,1
1657,45:076:983:475,-9046,269831,243.92,244.11,243.74,N,0,0,0,1.0,0.0007783376346730004,547,1,1
1658,45:077:650:186,40530,340311,5.2,5.17,5.24,N,0,0,0,1.0,0.005802707930367553,545,0,1
1659,45:080:651:393,3013,482821,62.18,62.16,62.21,N,276,14,98,1.0,0.00032175032175037205,373,0,1
1660,45:082:767:373,19243,224466,8.73,8.73,8.77,N,0,0,0,1.0,0.0,494,0,1
1661,45:083:826:285,-67188,153170,7.19,7.25,7.19,N,0,0,0,1.0,0.008275862068965464,336,1,1
1662,45:084:912:194,-2269,72399,83.13,83.17,82.8,N,0,0,0,1.0,0.00048094264758935014,496,1,1
1663,45:085:032:603,10756,95984,22.82,22.76,22.93,N,3,0,3,1.0,0.002636203866432281,61,0,1
1664,45:085:242:697,21272,134878,11.25,11.23,11.27,N,0,0,0,1.0,0.0017809439002671036,465,0,1
1665,45:085:952:583,15911,148602,6.36,6.34,6.4,N,0,0,0,1.0,0.0031545741324921863,201,0,1
1666,45:086:069:645,-9530,255211,17.69,17.7,17.66,N,0,0,0,1.0,0.000564971751412317,224,1,1
1667,45:086:119:224,6393,57014,21.0,20.98,21.09,N,0,0,0,1.0,0.0009532888465204754,122,0,1
1668,45:086:949:163,-5587,49642,63.08,63.2,62.88,N,0,0,0,1.0,0.0018987341772152618,127,1,1
1669,45:088:002:477,33931,325434,27.84,27.8,27.84,N,0,0,0,1.0,0.0014388489208632786,467,0,1
1670,45:088:106:218,-5863,91911,25.49,25.5,25.39,N,0,0,0,1.0,0.00039215686274515933,222,1,1
1671,45:088:168:341,13363,151016,23.51,23.49,23.57,N,0,0,0,1.0,0.0008514261387825938,254,0,1
1672,45:088:981:471,19063,56457,7.21,7.21,7.29,N,0,0,0,1.0,0.0,95,0,1
1673,45:094:877:127,36043,43581,4.78,4.75,4.79,N,3,0,3,1.0,0.006315789473684263,378,0,1
1674,45:095:733:732,2268,20254,53.26,53.21,53.26,N,2,0,2,1.0,0.0009396729937981048,274,0,1
1675,45:102:602:869,7574,90720,17.82,17.77,17.85,N,0,0,0,1.0,0.0028137310073157408,244,0,1
1676,45:102:963:690,884,10195,123.1,123.07,123.34,N,19,0,19,0.0,0.00024376371170879287,42,0,1
1677,45:103:408:918,-12526,242679,31.91,31.94,31.85,N,0,0,0,1.0,0.0009392611145898915,44,1,1
1678,45:103:810:641,3276,17295,53.95,53.89,54.63,N,0,0,0,1.0,0.001113379105585494,283,0,1
1679,45:104:067:603,1296,27216,119.45,119.35,119.77,N,0,0,0,1.0,0.0008378718056138125,284,0,1
1680,45:111:682:697,4232,29650,86.9,86.81,87.0,N,0,0,0,1.0,0.001036746918557809,452,0,1
1681,45:119:034:414,17608,77772,19.5,19.48,19.53,N,0,0,0,1.0,0.0010266940451745161,406,0,1
1682,45:121:051:165,7903,46421,41.08,41.04,41.08,N,12,0,12,1.0,0.0009746588693956907,253,0,1
1683,45:121:101:051,-16022,130868,25.88,25.99,25.83,N,0,0,0,1.0,0.004232397075798362,337,1,1
1684,45:138:086:303,-7383,252088,160.14,160.29,160.14,N,228,15,48,1.0,0.0009358038555119202,87,1,1
1685,45:145:789:997,-6963,154829,149.38,149.43,149.33,N,0,0,0,1.0,0.00033460483169384575,513,1,1
1686,45:146:449:268,1787,80894,63.35,63.31,63.47,N,5,0,5,1.0,0.0006318117201073945,498,0,1
1687,45:179:505:027,2168,20354,53.26,53.21,53.26,N,2,0,2,1.0,0.0009396729937981048,274,0,1
1688,45:188:437:412,-7383,252088,160.14,160.29,160.14,N,228,15,48,1.0,0.0009358038555119202,87,1,1
1689,45:195:261:403,-9049,355733,236.33,236.52,236.33,N,3,0,3,1.0,0.0008033147302553598,28,1,1
1690,45:203:200:385,11595,148591,15.22,15.2,15.24,N,4,0,4,1.0,0.0013157894736842994,19,0,1
1691,45:209:111:223,11167,138957,10.96,10.96,11.0,N,0,0,0,1.0,0.0,92,0,1
1692,45:211:287:713,67614,1228463,265.24,264.96,265.24,N,2,0,2,0.0,0.0010567632850242662,361,0,1
1693,45:223:421:750,4737,284006,59.96,59.91,59.96,N,159,0,1,1.0,0.0008345852111501296,298,0,1
1694,45:234:456:856,5748,185310,139.4,139.36,139.4,N,7,0,7,1.0,0.0002870264064293344,485,0,1
1695,45:235:468:755,2168,20354,53.26,53.21,53.26,N,2,0,2,1.0,0.0009396729937981048,274,0,1
1696,45:236:212:743,-760,116734,131.65,131.67,131.55,N,4,0,4,1.0,0.00015189488873685586,105,1,1
1697,45:249:914:316,-8147,99368,58.19,58.33,58.18,N,0,0,0,1.0,0.002400137150694335,51,1,1
1698,45:253:874:325,11595,148591,15.22,15.2,15.24,N,4,0,4,1.0,0.0013157894736842994,19,0,1
1699,45:254:021:384,-4093,78101,213.71,213.91,213.61,N,0,0,0,1.0,0.0009349726520498744,271,1,1
1700,45:254:760:921,4136,161090,69.46,69.45,69.54,N,12,0,12,1.0,0.00014398848092139532,566,0,1
1701,45:261:494:856,16321,293757,7.14,7.13,7.17,N,0,0,0,1.0,0.0014025245441794932,281,0,1
1702,45:263:179:165,11167,138957,10.96,10.96,11.0,N,0,0,0,1.0,0.0,92,0,1
1703,45:263:521:847,9306,63785,18.97,18.85,19.05,N,0,0,0,1.0,0.006366047745357954,24,0,1
1704,45:286:826:250,-760,116734,131.65,131.67,131.55,N,4,0,4,1.0,0.00015189488873685586,105,1,1
1705,45:302:252:561,-11929,379188,95.18,95.25,95.16,N,19,0,19,1.0,0.000734908136482868,15,1,1
1706,45:304:303:409,-4093,78101,213.71,213.91,213.61,N,0,0,0,1.0,0.0009349726520498744,271,1,1
1707,45:311:157:339,3907,75323,27.86,27.85,27.95,N,0,0,0,1.0,0.000359066427288977,459,0,1
1708,45:315:336:753,1597,200413,119.83,119.81,119.85,N,21,0,3,1.0,0.00016693097404220033,568,0,1
1709,45:320:022:623,16321,293757,7.14,7.13,7.17,N,0,0,0,1.0,0.0014025245441794932,281,0,1
1710,45:340:352:819,-3731,114285,49.14,49.29,49.05,N,0,0,0,1.0,0.0030432136335970497,518,1,1
1711,45:361:493:823,3907,75323,27.86,27.85,27.95,N,0,0,0,1.0,0.000359066427288977,459,0,1
1712,45:365:664:058,1597,200413,119.83,119.81,119.85,N,21,0,3,1.0,0.00016693097404220033,568,0,1
1713,45:375:776:110,-6961,80703,86.01,86.12,85.73,N,0,0,0,1.0,0.0012772875058058456,338,1,1
1714,45:389:999:566,9676,55547,12.29,12.24,12.29,N,0,0,0,1.0,0.0040849673202613505,262,0,1
1715,45:403:997:419,5134,101155,37.81,37.73,37.88,N,6,0,6,1.0,0.0021203286509410392,413,0,1
1716,45:414:222:450,-1034,35678,324.93,325.04,324.31,N,0,0,0,1.0,0.0003384198867832071,463,1,1
1717,45:417:508:902,3896,135878,134.87,134.75,134.9,N,26,0,26,1.0,0.00089053803339521,163,0,1
1718,45:423:738:006,-7794,274277,382.6,382.79,382.52,N,28,1,27,1.0,0.0004963557041719943,345,1,1
1719,45:440:305:388,2906,20302,200.28,200.17,200.28,N,17,0,0,1.0,0.0005495328970375863,108,0,1
1720,45:455:218:891,5134,101155,37.81,37.73,37.88,N,6,0,6,1.0,0.0021203286509410392,413,0,1
1721,45:462:507:032,-4401,151828,80.06,80.09,80.03,N,51,2,48,1.0,0.00037457859907605366,140,1,1
1722,45:465:214:825,-1034,35678,324.93,325.04,324.31,N,0,0,0,1.0,0.0003384198867832071,463,1,1
1723,45:468:379:662,3896,135878,134.87,134.75,134.9,N,26,0,26,1.0,0.00089053803339521,163,0,1
1724,45:474:555:933,-7794,274277,382.6,382.79,382.52,N,28,1,27,1.0,0.0004963557041719943,345,1,1
1725,45:491:181:614,2906,20302,200.28,200.17,200.28,N,17,0,0,1.0,0.0005495328970375863,108,0,1
1726,45:596:950:691,-7516,382549,215.21,215.24,215.04,N,194,10,19,1.0,0.00013937929752834573,13,1,1
1727,45:718:606:391,15731,205544,87.61,87.59,87.65,N,3,0,3,1.0,0.000228336568101336,351,0,1
1728,45:823:491:208,-987,40820,476.56,476.66,476.07,N,0,0,0,1.0,0.00020979314396010306,409,1,1
1729,45:838:076:154,5006,60643,54.56,54.5,54.68,N,2,0,2,1.0,0.0011009174311927023,299,0,1
1730,45:874:202:998,-987,40820,476.56,476.66,476.07,N,0,0,0,1.0,0.00020979314396010306,409,1,1
1731,45:888:755:906,5006,60643,54.56,54.5,54.68,N,2,0,2,1.0,0.0011009174311927023,299,0,1
1732,46:005:564:310,89226,1803006,114.82,114.71,114.83,N,2,0,2,1.0,0.0009589399354894904,26,0,1
1733,46:007:622:964,-26274,182848,107.04,107.05,106.85,N,0,0,0,1.0,9.341429238665021e-05,246,1,1
1734,46:007:773:337,-9755,166337,55.9,55.91,55.83,N,0,0,0,1.0,0.00017885888034337348,509,1,1
1735,46:008:842:090,4152,1063157,117.89,117.87,117.91,N,8,0,8,1.0,0.00016967845931955563,421,0,1
1736,46:011:284:326,27919,345430,17.35,17.33,17.38,N,0,0,0,1.0,0.0011540680900174916,374,0,1
1737,46:012:431:665,-84730,1054758,164.27,164.4,164.27,N,40,12,11,1.0,0.0007907542579075149,398,1,1
1738,46:012:647:936,-78757,921212,59.98,59.99,59.95,N,0,0,0,1.0,0.00016669444907493108,212,1,1
1739,46:012:895:399,19126,489139,47.6,47.56,47.61,N,148,13,0,1.0,0.0008410428931875346,395,0,1
1740,46:015:070:184,5845,43988,41.79,41.7,42.02,N,0,0,0,1.0,0.002158273381294875,194,0,1
1741,46:017:749:418,-17238,111099,93.6,93.61,93.42,N,0,0,0,1.0,0.00010682619378277017,90,1,1
1742,46:019:008:039,6855,231044,127.23,127.11,127.57,N,3,0,3,1.0,0.0009440641963653887,527,0,1
1743,46:022:472:335,18195,196622,25.66,25.64,25.75,N,0,0,0,1.0,0.0007800312012480333,429,0,1
1744,46:022:546:542,6370,91235,21.53,21.5,21.54,N,0,0,0,1.0,0.0013953488372093553,159,0,1
1745,46:022:711:141,-6205,242944,57.21,57.23,57.1,N,0,0,0,1.0,0.00034946706272926824,501,1,1
1746,46:022:760:920,-17458,349259,23.46,23.52,23.4,N,0,0,0,1.0,0.002551020408163211,57,1,1
1747,46:023:055:841,117156,1863956,55.75,55.74,55.87,N,0,0,0,1.0,0.0001794043774667745,158,0,1
1748,46:024:390:605,5962,131917,105.33,105.15,105.58,N,1,0,1,1.0,0.0017118402282452934,115,0,1
1749,46:026:421:979,-12216,145923,148.25,148.26,148.04,N,0,0,0,1.0,6.744907594759817e-05,166,1,1
1750,46:027:540:975,-28908,458097,66.87,66.99,66.84,N,105,15,88,1.0,0.0017913121361395783,126,1,1
1751,46:028:469:979,4987,117225,47.3,47.3,47.34,N,186,15,6,1.0,0.0,83,0,1
1752,46:028:568:666,10590,145323,16.11,16.1,16.15,N,0,0,0,1.0,0.0006211180124222367,264,0,1
1753,46:029:581:009,14740,230547,37.65,37.61,37.74,N,0,0,0,1.0,0.0010635469290082198,219,0,1
1754,46:031:029:593,-9683,473657,194.99,195.02,194.98,N,225,11,57,1.0,0.00015383037637166,227,1,1
1755,46:032:656:626,7673,145297,36.99,36.96,37.01,N,0,0,0,1.0,0.0008116883116883424,480,0,1
1756,46:032:808:733,9303,98132,43.4,43.36,43.4,N,2,0,2,1.0,0.0009225092250922313,174,0,1
1757,46:032:965:696,5645,63301,71.03,70.73,71.03,N,1,0,1,1.0,0.004241481690937327,427,0,1
1758,46:033:441:634,-12873,138566,19.08,19.09,19.05,N,0,0,0,1.0,0.0005238344683080966,444,1,1
1759,46:035:821:535,23289,107888,8.0,8.0,8.09,N,0,0,0,1.0,0.0,48,0,1
1760,46:037:939:979,16001,174959,17.01,16.99,17.05,N,0,0,0,1.0,0.0011771630370808197,326,0,1
1761,46:038:939:591,-3687,38547,55.07,55.07,54.99,N,0,0,0,1.0,0.0,313,1,1
1762,46:039:022:062,-270984,3362117,47.19,47.22,47.17,N,0,0,0,1.0,0.0006353240152478005,106,1,1
1763,46:039:073:744,2005,37345,106.25,106.19,106.9,N,0,0,0,1.0,0.0005650249552688791,197,0,1
1764,46:040:227:978,-8846,270031,243.92,244.1,243.74,N,0,0,0,1.0,0.0007374027038099419,547,1,1
1765,46:040:283:181,-8584,461426,69.15,69.19,69.15,N,45,1,43,1.0,0.0005781182251769337,559,1,1
1766,46:040:915:280,25383,480363,187.74,187.63,187.91,N,12,0,5,1.0,0.0005862601929329726,364,0,1
1767,46:041:310:811,39830,341011,5.21,5.17,5.24,N,0,0,0,1.0,0.00773694390715668,545,0,1
1768,46:041:575:668,-33108,402109,81.3,81.33,81.12,N,0,0,0,1.0,0.00036886757654003613,325,1,1
1769,46:041:854:495,5974,89858,83.71,83.64,83.74,N,38,15,14,1.0,0.0008369201339071398,168,0,1
1770,46:042:026:555,-70238,1984477,79.27,79.31,79.26,N,57,9,47,1.0,0.0005043500189132045,45,1,1
1771,46:042:840:919,-10739,31202,47.45,47.46,45.17,N,0,0,0,1.0,0.00021070375052671745,160,1,1
1772,46:044:888:367,8930,139604,64.48,64.45,64.58,N,0,0,0,1.0,0.0004654771140419106,206,0,1
1773,46:046:016:451,-9164,56740,21.47,21.53,21.43,N,0,0,0,1.0,0.0027868091035765106,252,1,1
1774,46:047:068:064,18743,224966,8.73,8.73,8.77,N,0,0,0,1.0,0.0,494,0,1
1775,46:049:147:862,-2069,72599,83.13,83.14,82.81,N,0,0,0,1.0,0.0001202790473900062,496,1,1
1776,46:050:315:593,6193,57214,21.0,20.98,21.09,N,0,0,0,1.0,0.0009532888465204754,122,0,1
1777,46:051:180:487,-3852,87303,34.59,34.61,34.54,N,98,0,0,1.0,0.0005778676683038434,487,1,1
1778,46:051:418:727,4710,98752,44.97,44.94,45.07,N,0,0,0,1.0,0.0006675567423231228,382,0,1
1779,46:051:650:590,-5587,49642,63.08,63.2,62.88,N,0,0,0,1.0,0.0018987341772152618,127,1,1
1780,46:052:290:179,18563,56957,7.21,7.21,7.29,N,0,0,0,1.0,0.0,95,0,1
1781,46:054:388:340,-219049,1845215,22.22,22.25,22.21,N,0,0,0,1.0,0.0013483146067416242,323,1,1
1782,46:059:377:617,7574,90720,17.82,17.77,17.85,N,0,0,0,1.0,0.0028137310073157408,244,0,1
1783,46:060:661:622,-7261,73327,14.2,14.23,14.13,N,0,0,0,1.0,0.0021082220660577048,22,1,1
1784,46:063:178:527,-82497,1056991,164.27,164.39,164.27,N,40,12,11,1.0,0.0007299714094529846,398,1,1
1785,46:064:641:777,-26274,182848,107.04,107.05,106.85,N,0,0,0,1.0,9.341429238665021e-05,246,1,1
1786,46:064:809:234,17253,137188,12.45,12.42,12.47,N,0,0,0,1.0,0.0024154589371980163,101,0,1
1787,46:065:148:066,3935,34890,58.76,58.64,59.12,N,0,0,0,1.0,0.002046384720327378,205,0,1
1788,46:065:346:673,19126,489139,47.6,47.56,47.61,N,148,13,0,1.0,0.0008410428931875346,395,0,1
1789,46:067:769:475,-1230,537810,154.57,154.59,154.52,N,115,0,4,1.0,0.00012937447441626387,60,1,1
1790,46:068:867:703,-12326,242879,31.91,31.94,31.85,N,0,0,0,1.0,0.0009392611145898915,44,1,1
1791,46:072:408:463,4707,125083,28.07,28.05,28.15,N,0,0,0,1.0,0.0007130124777183449,441,0,1
1792,46:072:710:586,18195,196622,25.66,25.64,25.75,N,0,0,0,1.0,0.0007800312012480333,429,0,1
1793,46:072:902:162,-30112,2471998,216.55,216.6,216.55,N,5,0,5,1.0,0.00023084025854101084,177,1,1
1794,46:074:704:022,6370,91235,21.53,21.5,21.54,N,0,0,0,1.0,0.0013953488372093553,159,0,1
1795,46:074:792:490,-6205,242944,57.21,57.23,57.1,N,0,0,0,1.0,0.00034946706272926824,501,1,1
1796,46:077:401:216,-3785,70738,82.01,82.07,81.91,N,0,0,0,1.0,0.000731083221639918,521,1,1
1797,46:079:815:952,14740,230547,37.65,37.61,37.74,N,0,0,0,1.0,0.0010635469290082198,219,0,1
1798,46:080:906:182,4987,117225,47.3,47.3,47.34,N,186,15,6,1.0,0.0,83,0,1
